pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,point_id,p_g,n_merged,has_mp25,has_mp50,has_mp75,has_mun_med,has_prov_med,has_unique,d_uniq_weighed,branch,d_point_unconvertible,n_points,n_points_conv
ILOILO,"liquor (e.g, whisky, coconut wine)",DINGLE,lipid/lapad,3,180,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DINGLE,long-neck,1,152.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DINGLE,long-neck,2,230,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DINGLE,long-neck,3,311,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,DINGLE,large packs,1,90,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,loaf bread,DINGLE,medium packs,1,65,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,DINGLE,medium packs,2,120,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,DINGLE,small packs,1,55,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DINGLE,bilog,1,34.5,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DINGLE,pack,1,90,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,cabbage,DUEAS,pieces or units,1,55,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote,DUEAS,bilog,1,15,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote tops,DUEAS,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,DUEAS,pieces or units,1,40,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,chicken,DUEAS,whole (chicken),1,220,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,DUEAS,whole (chicken),2,250,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,DUEAS,whole (chicken),3,375,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",DUEAS,balde,1,369,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"crackers, cookies, buiscuits, chips/curls",DUEAS,putos,1,65,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",DUEAS,putos,2,120,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",DUEAS,putos,3,159,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,fresh fish,DUEAS,pieces or units,1,125,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,fresh fish,DUEAS,pieces or units,2,180,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,fresh fish,DUEAS,pieces or units,3,210,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUEAS,pieces or units,1,35,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUEAS,pieces or units,2,100,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUEAS,putos,1,32.5,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUEAS,small cup,1,90,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",DUEAS,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DUEAS,lipid/lapad,2,120,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DUEAS,lipid/lapad,3,240,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",DUEAS,long-neck,1,180,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,"liquor (e.g, whisky, coconut wine)",DUEAS,long-neck,2,980,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,loaf bread,DUEAS,large packs,1,80.875,4,1,1,0,0,0,0,0,3,0,3,3
ILOILO,loaf bread,DUEAS,large packs,2,140,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,DUEAS,large packs,3,164.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,DUEAS,medium packs,1,70,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,DUEAS,small packs,1,57.25,2,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,DUEAS,tama-tama nga putos,1,65,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,mango,DUEAS,pieces or units,1,37.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,mango,DUEAS,pieces or units,2,80,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,mango,DUEAS,pieces or units,3,112.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"prawns, lobster, shrimp",DUEAS,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,3,1
ILOILO,"prawns, lobster, shrimp",DUEAS,tumpok,2,100,1,0,0,0,0,0,1,0,3,1,3,1
ILOILO,"prawns, lobster, shrimp",DUEAS,tumpok,3,200,1,0,0,0,0,0,1,0,3,1,3,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUEAS,bilog,1,45,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUEAS,putos,1,50,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUEAS,putos,2,80,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUEAS,putos,3,130,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,rice,DUEAS,gantang,1,325,1,0,0,0,0,1,0,0,1,0,2,1
ILOILO,rice,DUEAS,gantang,2,520,1,0,0,0,0,0,1,0,1,1,2,1
ILOILO,cabbage,DUMANGAS,pieces or units,1,35,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,cabbage,DUMANGAS,pieces or units,2,72.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,camote tops,DUMANGAS,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,DUMANGAS,pieces or units,1,30,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,cone,1,32.5,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,cone,2,60,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,pieces or units,1,30.75,2,1,0,0,0,1,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,pieces or units,2,62.5,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,pieces or units,3,100,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",DUMANGAS,small cup,1,25,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",DUMANGAS,lipid/lapad,1,77.5,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",DUMANGAS,lipid/lapad,2,160,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",DUMANGAS,long-neck,1,150,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"liquor (e.g, whisky, coconut wine)",DUMANGAS,long-neck,2,180,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,loaf bread,DUMANGAS,large packs,1,70,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,DUMANGAS,large packs,2,115,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,DUMANGAS,medium packs,1,66.5,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,DUMANGAS,small packs,1,45,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,DUMANGAS,small packs,2,92.5,2,0,1,1,0,0,0,0,3,0,2,2
ILOILO,mango,DUMANGAS,pieces or units,1,50,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,mango,DUMANGAS,pieces or units,2,95,2,0,1,1,0,0,0,0,3,0,2,2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMANGAS,bilog,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMANGAS,pack,1,225,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMANGAS,pack,2,362.5,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMANGAS,putos,1,56.25,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",DUMANGAS,putos,2,130,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,cabbage,ESTANCIA,pack,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,cabbage,ESTANCIA,pieces or units,1,45,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote tops,ESTANCIA,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,ESTANCIA,pieces or units,1,27.5,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,chicken,ESTANCIA,whole (chicken),1,220,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,ESTANCIA,whole (chicken),2,290,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,ESTANCIA,whole (chicken),3,615,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,fresh fish,ESTANCIA,pieces or units,1,60,2,0,0,0,0,0,1,0,3,1,2,1
ILOILO,fresh fish,ESTANCIA,pieces or units,2,100,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ESTANCIA,cone,1,40,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ESTANCIA,pieces or units,1,60,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ESTANCIA,small cup,1,20,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",ESTANCIA,small cup,2,56,2,0,1,1,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",ESTANCIA,lipid/lapad,1,85,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",ESTANCIA,lipid/lapad,2,160,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",ESTANCIA,lipid/lapad,3,240,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,ESTANCIA,large packs,1,85,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,loaf bread,ESTANCIA,medium packs,1,65,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,ESTANCIA,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,mango,ESTANCIA,pieces or units,1,80,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,mango,ESTANCIA,pieces or units,2,120,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"prawns, lobster, shrimp",ESTANCIA,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ESTANCIA,bilog,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ESTANCIA,putos,1,50,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ESTANCIA,putos,2,84,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",ESTANCIA,putos,3,122.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,cabbage,GUIMBAL,pieces or units,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,camote tops,GUIMBAL,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,GUIMBAL,pieces or units,1,35,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,chicken,GUIMBAL,bilog,1,200,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,GUIMBAL,bilog,2,225,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,GUIMBAL,bilog,3,372.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,chicken,GUIMBAL,whole (chicken),1,275,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,GUIMBAL,whole (chicken),2,300,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,GUIMBAL,whole (chicken),3,350,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,fresh fish,GUIMBAL,pieces or units,1,100,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,fresh fish,GUIMBAL,pieces or units,2,170,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",GUIMBAL,pieces or units,1,46,2,0,0,0,0,1,1,0,3,0,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",GUIMBAL,pieces or units,2,112,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",GUIMBAL,small cup,1,45,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",GUIMBAL,small cup,2,112.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,GUIMBAL,large packs,1,88.75,2,0,0,0,0,1,0,0,3,0,1,1
ILOILO,loaf bread,GUIMBAL,medium packs,1,67.25,2,0,0,0,1,1,0,0,3,0,1,1
ILOILO,loaf bread,GUIMBAL,small packs,1,65,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",GUIMBAL,putos,1,67.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",GUIMBAL,putos,2,130,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",GUIMBAL,putos,3,167.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,rice,GUIMBAL,salmon,1,390,1,0,0,0,0,1,0,0,1,0,2,1
ILOILO,rice,GUIMBAL,salmon,2,540,1,0,0,0,0,0,1,0,1,1,2,1
ILOILO,beef,IGBARAS,intestine,1,150,1,0,0,0,0,1,0,0,2,0,1,1
ILOILO,cabbage,IGBARAS,pieces or units,1,45,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote,IGBARAS,bilog,1,25,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote tops,IGBARAS,bugkos,1,20,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,IGBARAS,pieces or units,1,30,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,IGBARAS,putos (mix vegetable),1,30,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,chicken,IGBARAS,bilog,1,250,1,1,1,0,0,0,0,0,3,0,2,2
ILOILO,chicken,IGBARAS,bilog,2,345,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",IGBARAS,pieces or units,1,59,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",IGBARAS,pieces or units,2,112.5,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",IGBARAS,putos,1,65,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",IGBARAS,putos,2,130,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",IGBARAS,putos,3,168.75,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,fresh fish,IGBARAS,pieces or units,1,62.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,fresh fish,IGBARAS,pieces or units,2,110,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,fresh fish,IGBARAS,pieces or units,3,210,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,pieces or units,1,25.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,pieces or units,2,60,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,pieces or units,3,82,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,putos,1,180,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,putos,2,300,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,putos,3,325,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,small cup,1,46.875,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",IGBARAS,small cup,2,105,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,junior lapad,1,350,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,2,120,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,lipid/lapad,3,195,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,1,155,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,2,240,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",IGBARAS,long-neck,3,270,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,loaf bread,IGBARAS,large packs,1,80,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,IGBARAS,medium packs,1,65,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,IGBARAS,medium packs,2,115,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,IGBARAS,small packs,1,60,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,mango,IGBARAS,pieces or units,1,75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,mango,IGBARAS,pieces or units,2,120,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,mango,IGBARAS,pieces or units,3,142.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"prawns, lobster, shrimp",IGBARAS,tumpok,1,60,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,1,29.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,2,78.5,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,cans,3,164.25,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,1,60,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,2,100,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",IGBARAS,putos,3,150,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,cabbage,JANIUAY,pieces or units,1,60,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote,JANIUAY,bilog,1,30,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,camote tops,JANIUAY,bugkos,1,30,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,JANIUAY,pieces or units,1,37.5,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,carrot,JANIUAY,pieces or units,2,75,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,chicken,JANIUAY,patupa,1,200,1,0,0,0,0,1,0,0,2,0,1,1
ILOILO,chicken,JANIUAY,whole (chicken),1,196.25,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,chicken,JANIUAY,whole (chicken),2,281.6666666666667,3,0,1,1,0,1,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",JANIUAY,putos,1,66.625,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",JANIUAY,putos,2,158,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"drinks at restaurant, hotel, cafe, or kiosk",JANIUAY,pieces,1,50,1,0,0,1,0,0,0,0,3,0,1,1
ILOILO,fresh fish,JANIUAY,pieces or units,1,127.5,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,fresh fish,JANIUAY,pieces or units,2,200,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JANIUAY,putos,1,48,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",JANIUAY,small cup,1,40,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,1,80,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,2,150,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,lipid/lapad,3,225,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,long-neck,1,150,1,0,0,0,0,0,1,0,3,1,2,1
ILOILO,"liquor (e.g, whisky, coconut wine)",JANIUAY,long-neck,2,180,1,0,0,0,0,1,0,0,3,0,2,1
ILOILO,loaf bread,JANIUAY,large packs,1,80.5,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,loaf bread,JANIUAY,large packs,2,150,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,JANIUAY,medium packs,1,67.5,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,loaf bread,JANIUAY,small packs,1,50,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,mango,JANIUAY,pieces or units,1,80,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"prawns, lobster, shrimp",JANIUAY,pack,1,35,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,bilog,1,30,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,1,50,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,2,90,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"preserved or processed meat (tocino, tapa, longaniza, etc)",JANIUAY,putos,3,164.5,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,cabbage,LAMBUNAO,pieces or units,1,57.5,2,0,0,0,1,0,0,0,3,0,1,1
ILOILO,camote,LAMBUNAO,bilog,1,30,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,camote tops,LAMBUNAO,bugkos,1,25,1,0,0,0,1,0,0,0,3,0,1,1
ILOILO,carrot,LAMBUNAO,pieces or units,1,32.5,2,0,0,0,1,0,0,0,3,0,1,1
ILOILO,chicken,LAMBUNAO,whole (chicken),1,235,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,chicken,LAMBUNAO,whole (chicken),2,300,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,chicken,LAMBUNAO,whole (chicken),3,425,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,pieces or units,1,25.875,2,1,1,0,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,pieces or units,2,85,1,0,0,1,0,0,0,0,3,0,2,2
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,1,112.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,2,158,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"crackers, cookies, buiscuits, chips/curls",LAMBUNAO,putos,3,251.25,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,putos,1,48,1,0,0,0,0,1,0,0,3,0,1,1
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,1,22.5,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,2,48,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LAMBUNAO,small cup,3,71.25,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,1,75,1,1,0,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,2,160,1,0,1,0,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,lipid/lapad,3,206.25,1,0,0,1,0,0,0,0,3,0,3,3
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,long-neck,1,210,1,1,0,0,0,0,0,0,3,0,2,2
ILOILO,"liquor (e.g, whisky, coconut wine)",LAMBUNAO,long-neck,2,318.75,2,0,1,1,0,0,0,0,3,0,2,2
ILOILO,loaf bread,LAMBUNAO,large packs,1,80,1,1,0,0,0,0,0,0,3,0,3,3
