hhid,pull_item,q_h,pull_nsu_unit,e_h,pull_province,pull_municipal_city,p_h,p_g,n_points,cf_h,grams_h,r_h_raw,r_h,d_cap,cf_h_uncapped
H000158,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,CAPIZ,DUMARAO,65,77.5,2,314.516129032258,314.516129032258,.8387096774193549,.8387096774193549,0,314.516129032258
H000158,camote tops,2,bugkos,20,CAPIZ,DUMARAO,10,20,1,87.5,175,.5,.5,0,87.5
H000159,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,70,NEGROS OCCIDENTAL,CALATRAVA,70,80,1,355.1076611441828,355.1076611441828,.875,.875,0,355.1076611441828
H000161,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,NEGROS OCCIDENTAL,MANAPLA,75,75,1,402.9166656670965,402.9166656670965,1,1,0,402.9166656670965
H000161,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,135,NEGROS OCCIDENTAL,MANAPLA,67.5,47.5,1,338.2873010752642,676.5746021505283,1.421052631578947,1.421052631578947,0,338.2873010752642
H000162,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,140,ANTIQUE,VALDERRAMA,70,82.5,2,318.1818181818182,636.3636363636364,.8484848484848485,.8484848484848485,0,318.1818181818182
H000162,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,35,ANTIQUE,VALDERRAMA,35,47.5,2,184.2105263157895,184.2105263157895,.7368421052631579,.7368421052631579,0,184.2105263157895
H000163,loaf bread,2,large,200,ILOILO,AJUY,100,89.9375,2,661.5705350938152,1323.14107018763,1.111883252258513,1.111883252258513,0,661.5705350938152
H000163,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,76,ILOILO,AJUY,38,60,2,152,304,.6333333333333333,.6333333333333333,0,152
H000164,fresh fish,1,binilog,130,AKLAN,MADALAG,130,115,1,494.5652173913044,494.5652173913044,1.130434782608696,1.130434782608696,0,494.5652173913044
H000164,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,120,AKLAN,MADALAG,120,107.5,1,355.4467428327484,355.4467428327484,1.116279069767442,1.116279069767442,0,355.4467428327484
H000165,loaf bread,1,kasarangan nga putos,50,AKLAN,IBAJAY,50,50,1,525,525,1,1,0,525
H000165,cabbage,1,binilog,30,AKLAN,IBAJAY,30,50,1,376.5,376.5,.6,.6,0,376.5
H000166,loaf bread,14,tama-tama nga putos,140,ILOILO,SAN DIONISIO,10,48.5,2,92.78350515463917,1298.969072164948,.2061855670103093,.2061855670103093,0,92.78350515463917
H000166,"crackers, cookies, buiscuits, chips/curls",2,bilog,16,ILOILO,SAN DIONISIO,8,40,1,4.4,8.800000000000001,.2,.2,0,4.4
H000166,cabbage,2,bilog,40,ILOILO,SAN DIONISIO,20,30,1,545,1090,.6666666666666666,.6666666666666666,0,545
H000166,carrot,3,bilog,30,ILOILO,SAN DIONISIO,10,28.75,2,41.73913043478261,125.2173913043478,.3478260869565217,.3478260869565217,0,41.73913043478261
H000167,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,80,CAPIZ,JAMINDAN,40,40,1,240.5886383124052,481.1772766248104,1,1,0,240.5886383124052
H000168,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,MINA,75,75.375,3,373.134328358209,373.134328358209,.9950248756218906,.9950248756218906,0,373.134328358209
H000169,cabbage,1,binilog,45,ANTIQUE,PANDAN,45,50,1,715.5,715.5,.9,.9,0,715.5
H000169,carrot,1,binilog,35,ANTIQUE,PANDAN,35,27.5,1,197.2727272727273,197.2727272727273,1.272727272727273,1.272727272727273,0,197.2727272727273
H000170,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,bilog,45,NEGROS OCCIDENTAL,PONTEVEDRA,15,55,1,56.59090909090909,169.7727272727273,.2727272727272727,.2727272727272727,0,56.59090909090909
H000172,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,LEMERY,75,80,3,351.5625,351.5625,.9375,.9375,0,351.5625
H000172,"crackers, cookies, buiscuits, chips/curls",16,bilog,110,ILOILO,LEMERY,6.875,48,1,18,288,.1432291666666667,.2,1,12.890625
H000174,chicken,2,bilog,80,CAPIZ,DUMARAO,40,200,3,254,508,.2,.2,0,254
H000175,loaf bread,1,medium,60,ILOILO,POTOTAN,60,65,1,415.3846153846154,415.3846153846154,.9230769230769231,.9230769230769231,0,415.3846153846154
H000175,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,65,ILOILO,POTOTAN,65,70,3,232.1428571428571,232.1428571428571,.9285714285714286,.9285714285714286,0,232.1428571428571
H000175,cabbage,1,bilog,37,ILOILO,POTOTAN,37,45,1,569.3888888888889,569.3888888888889,.8222222222222222,.8222222222222222,0,569.3888888888889
H000175,carrot,2,bilog,30,ILOILO,POTOTAN,15,25,1,106.5,213,.6,.6,0,106.5
H000176,camote tops,2,bugkos,20,ILOILO,TUBUNGAN,10,10,1,239.0573099187769,478.1146198375538,1,1,0,239.0573099187769
H000177,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,60,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),60,48,1,297.6087512736294,297.6087512736294,1.25,1.25,0,297.6087512736294
H000177,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,gamay nga cup,20,NEGROS OCCIDENTAL,HINOBA-AN (ASIA),10,30,1,33.33333333333334,66.66666666666667,.3333333333333333,.3333333333333333,0,33.33333333333334
H000178,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,CAPIZ,MA-AYON,75,80,3,351.5625,351.5625,.9375,.9375,0,351.5625
H000180,"crackers, cookies, buiscuits, chips/curls",8,bilog,56,ILOILO,OTON,7,58,2,6,48,.1206896551724138,.2,1,3.620689655172414
H000180,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,140,ILOILO,OTON,70,60,3,303.3333333333333,606.6666666666666,1.166666666666667,1.166666666666667,0,303.3333333333333
H000182,camote tops,1,bugkos,10,ILOILO,MIAGAO,10,20,1,62.5,62.5,.5,.5,0,62.5
H000184,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,small cup (translate),20,ANTIQUE,LAUA-AN,10,10,1,95.11491216012645,190.2298243202529,1,1,0,95.11491216012645
H000185,loaf bread,1,small,50,AKLAN,IBAJAY,50,50,1,372.5,372.5,1,1,0,372.5
H000187,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,210,CAPIZ,MAMBUSAO,70,75,3,350,1050,.9333333333333333,.9333333333333333,0,350
H000187,"crackers, cookies, buiscuits, chips/curls",2,putos,136,CAPIZ,MAMBUSAO,68,71.5,2,266.2937062937063,532.5874125874126,.951048951048951,.951048951048951,0,266.2937062937063
H000187,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,CAPIZ,MAMBUSAO,45,50,3,90,180,.9,.9,0,90
H000187,cabbage,1,bilog,80,CAPIZ,MAMBUSAO,80,50,1,1356.755413912618,1356.755413912618,1.6,1.6,0,1356.755413912618
H000188,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,140,ILOILO,CABATUAN,70,80,3,437.5,875,.875,.875,0,437.5
H000188,"crackers, cookies, buiscuits, chips/curls",3,putos,195,ILOILO,CABATUAN,65,61.125,2,281.799591002045,845.3987730061349,1.063394683026585,1.063394683026585,0,281.799591002045
H000188,cabbage,3,putos (halo - halo),25,ILOILO,CABATUAN,8.333333333333334,25,1,57.5,172.5,.3333333333333334,.3333333333333334,0,57.5
H000188,carrot,3,putos (halo -halo ),50,ILOILO,CABATUAN,16.66666666666667,50,1,50.00000000000001,150,.3333333333333334,.3333333333333334,0,50.00000000000001
H000189,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,CAPIZ,DUMALAG,65,70,3,348.2142857142857,348.2142857142857,.9285714285714286,.9285714285714286,0,348.2142857142857
H000189,carrot,1,bilog,30,CAPIZ,DUMALAG,30,30,1,160,160,1,1,0,160
H000190,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,NEGROS OCCIDENTAL,HINIGARAN,80,80,1,396.7496120004981,396.7496120004981,1,1,0,396.7496120004981
H000191,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,240,ILOILO,ESTANCIA,80,85,3,352.9411764705882,1058.823529411765,.9411764705882353,.9411764705882353,0,352.9411764705882
H000191,camote tops,2,bugkos,20,ILOILO,ESTANCIA,10,20,1,158.75,317.5,.5,.5,0,158.75
H000196,loaf bread,1,gagmay nga putos,65,ANTIQUE,LAUA-AN,65,45,1,520,520,1.444444444444444,1.444444444444444,0,520
H000196,cabbage,1,binilog,60,ANTIQUE,LAUA-AN,60,65,1,664.6153846153846,664.6153846153846,.9230769230769231,.9230769230769231,0,664.6153846153846
H000196,carrot,1,binilog,35,ANTIQUE,LAUA-AN,35,28.75,3,133.9130434782609,133.9130434782609,1.217391304347826,1.217391304347826,0,133.9130434782609
H000196,camote tops,1,bugkos,10,ANTIQUE,LAUA-AN,10,20,1,143.75,143.75,.5,.5,0,143.75
H000197,loaf bread,1,medium,50,ANTIQUE,SIBALOM,50,61.25,3,367.3469387755102,367.3469387755102,.8163265306122449,.8163265306122449,0,367.3469387755102
H000197,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,80,ANTIQUE,SIBALOM,80,70,3,285.7142857142857,285.7142857142857,1.142857142857143,1.142857142857143,0,285.7142857142857
H000198,loaf bread,1,medium,70,ILOILO,LEMERY,70,65,1,516.9230769230769,516.9230769230769,1.076923076923077,1.076923076923077,0,516.9230769230769
H000199,loaf bread,1,large,97,ANTIQUE,HAMTIC,97,89.5,3,693.6312849162011,693.6312849162011,1.083798882681564,1.083798882681564,0,693.6312849162011
H000199,carrot,2,bilog,40,ANTIQUE,HAMTIC,20,45,1,77.77777777777779,155.5555555555556,.4444444444444444,.4444444444444444,0,77.77777777777779
H000199,camote tops,1,bugkos,20,ANTIQUE,HAMTIC,20,20,1,215,215,1,1,0,215
H000200,"crackers, cookies, buiscuits, chips/curls",2,putos,120,ILOILO,OTON,60,57,3,47.36842105263158,94.73684210526316,1.052631578947368,1.052631578947368,0,47.36842105263158
H000201,loaf bread,2,medium,120,ILOILO,TIGBAUAN,60,75,2,380,760,.8,.8,0,380
H000203,"crackers, cookies, buiscuits, chips/curls",3,bilog,60,CAPIZ,PANAY,20,41.5,3,14.45783132530121,43.37349397590361,.4819277108433735,.4819277108433735,0,14.45783132530121
H000203,cabbage,1,bilog,50,CAPIZ,PANAY,50,50,1,675,675,1,1,0,675
H000205,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,CAPIZ,SIGMA,75,70,1,455.3289060562122,455.3289060562122,1.071428571428571,1.071428571428571,0,455.3289060562122
H000205,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,45,CAPIZ,SIGMA,45,50,1,223.0256677155996,223.0256677155996,.9,.9,0,223.0256677155996
H000206,"crackers, cookies, buiscuits, chips/curls",2,putos,90,CAPIZ,IVISAN,45,60,1,214.0498496369397,428.0996992738793,.75,.75,0,214.0498496369397
H000207,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,BAROTAC VIEJO,80,80,3,375,750,1,1,0,375
H000207,"prawns, lobster, shrimp",2,tumpok,40,ILOILO,BAROTAC VIEJO,20,50,2,86.51370556925713,173.0274111385143,.4,.4,0,86.51370556925713
H000207,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",3,gamay nga cup,30,ILOILO,BAROTAC VIEJO,10,20,1,55,165,.5,.5,0,55
H000210,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,225,ILOILO,ESTANCIA,112.5,122.5,3,918.3673469387755,1836.734693877551,.9183673469387755,.9183673469387755,0,918.3673469387755
H000212,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,SAN JOAQUIN,75,87.5,2,321.4285714285714,321.4285714285714,.8571428571428571,.8571428571428571,0,321.4285714285714
H000212,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",4,gamay nga cup,80,ILOILO,SAN JOAQUIN,20,35,1,57.14285714285715,228.5714285714286,.5714285714285714,.5714285714285714,0,57.14285714285715
H000212,camote tops,2,bugkos,20,ILOILO,SAN JOAQUIN,10,20,1,55,110,.5,.5,0,55
H000213,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ANTIQUE,TOBIAS FORNIER,75,80,2,351.5625,351.5625,.9375,.9375,0,351.5625
H000214,loaf bread,6,gagmay nga putos,30,ILOILO,CARLES,5,35,1,83,498,.1428571428571428,.2,1,59.28571428571429
H000215,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,160,ILOILO,LEGANES,80,73.75,2,406.7796610169491,813.5593220338983,1.084745762711864,1.084745762711864,0,406.7796610169491
H000216,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,55,ILOILO,DUEAS,55,50,3,214.5,214.5,1.1,1.1,0,214.5
H000217,"liquor (e.g, whisky, coconut wine)",3,lipid / lapad,240,CAPIZ,SIGMA,80,70,1,487.9897506151086,1463.969251845326,1.142857142857143,1.142857142857143,0,487.9897506151086
H000217,"crackers, cookies, buiscuits, chips/curls",1,putos,80,CAPIZ,SIGMA,80,60,1,456.8604796504235,456.8604796504235,1.333333333333333,1.333333333333333,0,456.8604796504235
H000217,chicken,1,whole (chicken),214,CAPIZ,SIGMA,214,205,3,935.6646234631431,935.6646234631431,1.04390243902439,1.04390243902439,0,935.6646234631431
H000217,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,CAPIZ,SIGMA,45,50,1,223.331410401621,446.662820803242,.9,.9,0,223.331410401621
H000217,carrot,1,bilog,20,CAPIZ,SIGMA,20,20,1,94.76532688199077,94.76532688199077,1,1,0,94.76532688199077
H000218,loaf bread,1,daragkul nga putos,105,ANTIQUE,LAUA-AN,105,80,1,840,840,1.3125,1.3125,0,840
H000218,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,100,ANTIQUE,LAUA-AN,100,40.375,2,495.3560371517028,495.3560371517028,2.476780185758514,2.476780185758514,0,495.3560371517028
H000219,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,75,ILOILO,BALASAN,75,80,2,351.5625,351.5625,.9375,.9375,0,351.5625
H000219,loaf bread,10,gagmay nga putos,50,ILOILO,BALASAN,5,70,1,44,440,.0714285714285714,.2,1,15.71428571428572
H000219,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,35,ILOILO,BALASAN,35,41.25,3,521.8181818181818,521.8181818181818,.8484848484848485,.8484848484848485,0,521.8181818181818
H000220,"liquor (e.g, whisky, coconut wine)",5,lipid / lapad,375,ILOILO,SANTA BARBARA,75,77.5,3,362.9032258064516,1814.516129032258,.967741935483871,.967741935483871,0,362.9032258064516
H000220,cabbage,1,bilog,25,ILOILO,SANTA BARBARA,25,40,1,410.9375,410.9375,.625,.625,0,410.9375
H000220,carrot,1,bilog,20,ILOILO,SANTA BARBARA,20,25,1,96,96,.8,.8,0,96
H000221,loaf bread,2,large,150,CAPIZ,CUARTERO,75,84,3,571.4285714285714,1142.857142857143,.8928571428571429,.8928571428571429,0,571.4285714285714
H000221,chicken,1,bilog,210,CAPIZ,CUARTERO,210,250,3,911.4,911.4,.84,.84,0,911.4
H000221,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,putos,135,CAPIZ,CUARTERO,45,55,2,204.5454545454545,613.6363636363636,.8181818181818182,.8181818181818182,0,204.5454545454545
H000223,"crackers, cookies, buiscuits, chips/curls",5,bilog,35,ILOILO,MAASIN,7,36,1,5.600000000000001,28,.1944444444444444,.2,1,5.444444444444444
H000226,loaf bread,50,gagmay nga putos,250,CAPIZ,JAMINDAN,5,50,1,80,4000,.1,.2,1,40
H000226,"crackers, cookies, buiscuits, chips/curls",5,putos,260,CAPIZ,JAMINDAN,52,52,2,376.7277353610137,1883.638676805069,1,1,0,376.7277353610137
H000226,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,165,CAPIZ,JAMINDAN,165,40,1,993.78863851854,993.78863851854,4.125,4.125,0,993.78863851854
H000226,cabbage,2,bilog,260,CAPIZ,JAMINDAN,130,140,2,1239.642857142857,2479.285714285714,.9285714285714286,.9285714285714286,0,1239.642857142857
H000226,carrot,3,bilog,180,CAPIZ,JAMINDAN,60,25,1,314.0793690945981,942.2381072837942,2.4,2.4,0,314.0793690945981
H000226,camote tops,20,bugkos,200,CAPIZ,JAMINDAN,10,10,1,280.6238715826458,5612.477431652916,1,1,0,280.6238715826458
H000230,loaf bread,20,gagmay nga putos,100,CAPIZ,IVISAN,5,50,1,72,1440,.1,.2,1,36
H000230,"crackers, cookies, buiscuits, chips/curls",5,bilog,50,CAPIZ,IVISAN,10,43.125,2,6.956521739130435,34.78260869565217,.2318840579710145,.2318840579710145,0,6.956521739130435
H000231,"crackers, cookies, buiscuits, chips/curls",2,putos,50,ILOILO,OTON,25,57,3,19.73684210526316,39.47368421052632,.4385964912280702,.4385964912280702,0,19.73684210526316
H000231,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,200,ILOILO,OTON,100,83.5,3,437.125748502994,874.251497005988,1.197604790419162,1.197604790419162,0,437.125748502994
H000235,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,65,ILOILO,LAMBUNAO,65,75,3,325,325,.8666666666666667,.8666666666666667,0,325
H000236,camote tops,2,bundle,20,AKLAN,LIBACAO,10,30,1,221.6666666666667,443.3333333333334,.3333333333333333,.3333333333333333,0,221.6666666666667
H000239,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ILOILO,LEMERY,80,80,3,375,375,1,1,0,375
H000239,loaf bread,2,large,160,ILOILO,LEMERY,80,80.5,2,611.1801242236025,1222.360248447205,.9937888198757764,.9937888198757764,0,611.1801242236025
H000239,carrot,1,bilog,15,ILOILO,LEMERY,15,30,1,62.5,62.5,.5,.5,0,62.5
H000240,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",1,gamay nga cup,25,CAPIZ,SIGMA,25,40,2,42.1875,42.1875,.625,.625,0,42.1875
H000241,"crackers, cookies, buiscuits, chips/curls",2,putos,140,CAPIZ,IVISAN,70,60,1,333.1246676041958,666.2493352083917,1.166666666666667,1.166666666666667,0,333.1246676041958
H000242,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,160,ANTIQUE,SAN REMIGIO,80,70,3,285.7142857142857,571.4285714285713,1.142857142857143,1.142857142857143,0,285.7142857142857
H000242,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",21,putos,105,ANTIQUE,SAN REMIGIO,5,52.5,1,12,252,.0952380952380952,.2,1,5.714285714285714
H000244,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,140,CAPIZ,MAMBUSAO,70,75,3,350,700,.9333333333333333,.9333333333333333,0,350
H000246,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,220,AKLAN,IBAJAY,110,110,2,387.5,775,1,1,0,387.5
H000246,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",2,bilog,70,AKLAN,IBAJAY,35,105,1,36.66666666666666,73.33333333333333,.3333333333333333,.3333333333333333,0,36.66666666666666
H000248,"liquor (e.g, whisky, coconut wine)",2,lipid / lapad,180,CAPIZ,MA-AYON,90,80,3,421.875,843.75,1.125,1.125,0,421.875
H000248,camote tops,4,bugkos,80,CAPIZ,MA-AYON,20,20,1,360,1440,1,1,0,360
H000250,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,95,NEGROS OCCIDENTAL,CANDONI,95,80,1,476.5602438670516,476.5602438670516,1.1875,1.1875,0,476.5602438670516
H000251,"crackers, cookies, buiscuits, chips/curls",3,bilog,24,ILOILO,MINA,8,56,1,12,36,.1428571428571428,.2,1,8.571428571428571
H000253,"liquor (e.g, whisky, coconut wine)",1,long-neck,120,AKLAN,ALTAVAS,120,140,1,665.0655240916334,665.0655240916334,.8571428571428571,.8571428571428571,0,665.0655240916334
H000253,camote tops,1,bundle,10,AKLAN,ALTAVAS,10,20,1,405,405,.5,.5,0,405
H000254,"crackers, cookies, buiscuits, chips/curls",1,putos,55,ANTIQUE,SAN REMIGIO,55,62.5,2,26.4,26.4,.88,.88,0,26.4
H000254,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",6,bilog,60,ANTIQUE,SAN REMIGIO,10,10,1,87.90507975387027,527.4304785232216,1,1,0,87.90507975387027
H000255,camote tops,1,bugkos,10,CAPIZ,MA-AYON,10,20,1,180,180,.5,.5,0,180
H000257,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,525,NEGROS OCCIDENTAL,SAN ENRIQUE,75,79,3,356.0126582278481,2492.088607594937,.9493670886075949,.9493670886075949,0,356.0126582278481
H000258,loaf bread,1,gagmay nga putos,42,ANTIQUE,TOBIAS FORNIER,42,50,1,318.7330759369672,318.7330759369672,.84,.84,0,318.7330759369672
H000259,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,70,CAPIZ,DUMARAO,35,45,1,187.3810227509705,374.762045501941,.7777777777777778,.7777777777777778,0,187.3810227509705
H000260,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ANTIQUE,LAUA-AN,80,80,3,375,375,1,1,0,375
H000260,cabbage,1,bilog,25,ANTIQUE,LAUA-AN,25,65,1,276.9230769230769,276.9230769230769,.3846153846153846,.3846153846153846,0,276.9230769230769
H000262,"preserved or processed meat (tocino, tapa, longaniza, etc)",2,putos,90,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),45,50,1,217.7266243774108,435.4532487548217,.9,.9,0,217.7266243774108
H000262,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",12,bilog,120,NEGROS OCCIDENTAL,MOISES PADILLA (MAGALLON),10,18.75,3,312,3744,.5333333333333333,.5333333333333333,0,312
H000264,loaf bread,10,small packs,50,CAPIZ,IVISAN,5,50,1,72,720,.1,.2,1,36
H000264,"preserved or processed meat (tocino, tapa, longaniza, etc)",3,packs,180,CAPIZ,IVISAN,60,53.75,1,302.8647448502305,908.5942345506915,1.116279069767442,1.116279069767442,0,302.8647448502305
H000264,carrot,5,pieces or units,150,CAPIZ,IVISAN,30,38,1,106.578947368421,532.8947368421052,.7894736842105263,.7894736842105263,0,106.578947368421
H000269,"crackers, cookies, buiscuits, chips/curls",7,bilog,56,ILOILO,CARLES,8,50,2,6.4,44.8,.16,.2,1,5.12
H000270,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,525,NEGROS OCCIDENTAL,SAN ENRIQUE,75,79,3,356.0126582278481,2492.088607594937,.9493670886075949,.9493670886075949,0,356.0126582278481
H000270,loaf bread,1,medium,65,NEGROS OCCIDENTAL,SAN ENRIQUE,65,60,1,487.5,487.5,1.083333333333333,1.083333333333333,0,487.5
H000270,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,100,NEGROS OCCIDENTAL,SAN ENRIQUE,100,90,3,1111.111111111111,1111.111111111111,1.111111111111111,1.111111111111111,0,1111.111111111111
H000270,cabbage,1,bilog,15,NEGROS OCCIDENTAL,SAN ENRIQUE,15,35,1,293.5714285714286,293.5714285714286,.4285714285714285,.4285714285714285,0,293.5714285714286
H000270,carrot,1,bilog,20,NEGROS OCCIDENTAL,SAN ENRIQUE,20,30,1,70,70,.6666666666666666,.6666666666666666,0,70
H000270,camote,3,bilog,30,NEGROS OCCIDENTAL,SAN ENRIQUE,10,10,1,191.3614260390244,574.0842781170732,1,1,0,191.3614260390244
H000274,"preserved or processed meat (tocino, tapa, longaniza, etc)",1,putos,35,ANTIQUE,BUGASONG,35,80,2,98.4375,98.4375,.4375,.4375,0,98.4375
H000274,carrot,1,binilog,20,ANTIQUE,BUGASONG,20,20,1,130,130,1,1,0,130
H000274,camote tops,1,bugkos,10,ANTIQUE,BUGASONG,10,20,1,107.5,107.5,.5,.5,0,107.5
H000276,"liquor (e.g, whisky, coconut wine)",1,lipid / lapad,80,ANTIQUE,TOBIAS FORNIER,80,80,2,375,375,1,1,0,375
H000278,"liquor (e.g, whisky, coconut wine)",7,lipid / lapad,56,ILOILO,CONCEPCION,8,80,3,75,525,.1,.2,1,37.5
H000278,"preserved or processed meat (tocino, tapa, longaniza, etc)",6,bilog,46,ILOILO,CONCEPCION,7.666666666666667,48,1,56.5,339,.1597222222222222,.2,1,45.12152777777778
