id,pull_province,pull_municipal_city,pull_item,pull_nsu_unit,harmonized_nsu_unit,size,dim,corrected_weight,flat_group,nobs,nven,check_reason,vendor_id,market_name,store_stall_name
3929,CAPIZ,IVISAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,1000,859,3,3,"flat group: 3+ vendors, one identical value",PD2JF7NA,Ivisan Public Market,Julie Store
3932,CAPIZ,IVISAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,500,861,3,3,"flat group: 3+ vendors, one identical value",WQ77H1YF,Ivisan Public Market,Justine Store
3934,CAPIZ,IVISAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,1000,859,3,3,"flat group: 3+ vendors, one identical value",WQ77H1YF,Ivisan Public Market,Justine Store
4079,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",AYU1K92S,Maayon Public market,Pias Store
4080,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",B4JQAOMO,Maayon Public Market,Joseph Store
4081,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",G9A3EZL9,Maayon Public market,Cerdy Store
4082,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",NXWN1AAS,Roadside,Candy Store
4083,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",T820S7F0,Maayon Public Market,Jocelyn Store
4084,CAPIZ,MA-AYON,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,912,6,6,"flat group: 3+ vendors, one identical value",TSP4HZ8M,Roadside,Toto Miel Store
4198,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",186EZI94,Mambusao Public Market,Calib Variety Store
4200,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",1RCFT0AP,roadside,Leah Store
4202,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",63UFOL03,Mambusao Public Market,Seanniah Store
4203,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",AU7HRFL5,Mambusao Public Market,Liling Store
4205,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",R8IC5QM9,roadside,Jenny Sari Sari Store
4207,CAPIZ,MAMBUSAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,942,6,6,"flat group: 3+ vendors, one identical value",UK7UC93D,Mambusao Public Market,Doray Store
4485,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",0HJU3SDS,roadside,DRL store
4487,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",7HT73PP3,Panitan Public Market,MeD Drugmart
4491,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",FMC7HGZB,Talipapa,Dapat Store
4492,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",OMC63ZKA,Panitan Public Market,Joyce Variety Store
4494,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",OTGQMPAH,Panitan Public Market,Calex Store
4496,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",SOLYJEX0,Roadside,Tintin Store
4499,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1020,7,7,"flat group: 3+ vendors, one identical value",TAH1CMAI,roadside,Ri Quos Store
4486,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",0HJU3SDS,roadside,DRL store
4488,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",7HT73PP3,Panitan Public Market,MeD Drugmart
4489,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",AT448XPS,Panitan Public Market,Layson Store
4493,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",OMC63ZKA,Panitan Public Market,Joyce Variety Store
4497,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",SOLYJEX0,Roadside,Tintin Store
4500,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1019,6,6,"flat group: 3+ vendors, one identical value",TAH1CMAI,roadside,Ri Quos Store
4490,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,250,1021,3,3,"flat group: 3+ vendors, one identical value",FMC7HGZB,Talipapa,Dapat Store
4495,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,250,1021,3,3,"flat group: 3+ vendors, one identical value",SOLYJEX0,Roadside,Tintin Store
4498,CAPIZ,PANITAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,small_size,mL,250,1021,3,3,"flat group: 3+ vendors, one identical value",TAH1CMAI,roadside,Ri Quos Store
4607,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",1HL8BKAW,Pilar Roadside,LOTA Store
4609,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",A3UBT9N4,PilarbPublic Market,Bacay Store
4611,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",C79H881Q,Pilar Roadside,Ekyat Store
4612,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",QV05ICZ3,PilarbPublic Market,Violeta Sari Sari Store
4614,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",RPY88S5W,PilarbPublic Market,Rich Mini Mart
4616,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1049,6,6,"flat group: 3+ vendors, one identical value",UCWH47ZV,Pilar Roadside,Aimee Store
4610,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1048,4,4,"flat group: 3+ vendors, one identical value",A3UBT9N4,PilarbPublic Market,Bacay Store
4613,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1048,4,4,"flat group: 3+ vendors, one identical value",QV05ICZ3,PilarbPublic Market,Violeta Sari Sari Store
4615,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1048,4,4,"flat group: 3+ vendors, one identical value",RPY88S5W,PilarbPublic Market,Rich Mini Mart
4617,CAPIZ,PILAR,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1048,4,4,"flat group: 3+ vendors, one identical value",UCWH47ZV,Pilar Roadside,Aimee Store
4724,CAPIZ,PONTEVEDRA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1078,3,3,"flat group: 3+ vendors, one identical value",4WB3HJRP,Roadside,Dordas store
4725,CAPIZ,PONTEVEDRA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1078,3,3,"flat group: 3+ vendors, one identical value",4YXG1JU7,Roadside,Triple j
4726,CAPIZ,PONTEVEDRA,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1078,3,3,"flat group: 3+ vendors, one identical value",Q9NZUFAL,Pontevedra,Dangan
4779,CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1099,4,4,"flat group: 3+ vendors, one identical value",2YVT2H5A,President roxas,Syudad store
4780,CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1099,4,4,"flat group: 3+ vendors, one identical value",FSPZ50RN,President roxas,Alfaros store
4782,CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1099,4,4,"flat group: 3+ vendors, one identical value",TEU7HKH4,President roxas,Ace Enterprises
4783,CAPIZ,PRESIDENT ROXAS,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1099,4,4,"flat group: 3+ vendors, one identical value",XC003ZWW,President roxas,Legacy
4860,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",6KDI9Z1H,SAPI-AN Public Market,Marves Store
4861,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",I0U8QMZN,SAPI-AN Public Market,Charmel Store
4862,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",IP4ZTWCX,Sapi-an Roadside,Amy Store
4863,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",P4M8KH1C,Sapi-an Roadside,Ram Store
4864,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",QZBB7RIQ,Sapi-an Roadside,J and J  Store
4865,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",lapad,lipid/lapad,medium_size,mL,375,1125,6,6,"flat group: 3+ vendors, one identical value",X3Q56LFH,SAPI-AN Public Market,Vez Variety Store
4866,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1126,5,5,"flat group: 3+ vendors, one identical value",1XII30PJ,SAPI-AN Roadside,Ram Store
4867,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1126,5,5,"flat group: 3+ vendors, one identical value",56ANE7PR,Sapi-an Public market,Charmel Store
4868,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1126,5,5,"flat group: 3+ vendors, one identical value",6UI2TRXX,Sapi-an Roadside,J and J  Store
4869,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1126,5,5,"flat group: 3+ vendors, one identical value",KRWQQEK2,Sapi-an Public market,Marves Store
4870,CAPIZ,SAPI-AN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1126,5,5,"flat group: 3+ vendors, one identical value",QEKF7HAX,Sapi-an Public market,Vez Variety Store
5041,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",1RUBJPTP,Tapaz Public Market,Sole Store
5042,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",1RUBJPTP,Tapaz Public Market,Sole Store
5043,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",9XO7RUZC,Roadside,RF Store
5044,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",9XO7RUZC,Roadside,RF Store
5045,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",E89XO9OK,Tapaz Public Market,sy Ann store
5046,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",E89XO9OK,Tapaz Public Market,sy Ann store
5047,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",F9H0EF9G,Roadside,Miles Store
5048,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",F9H0EF9G,Roadside,Miles Store
5049,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",KF15NGE3,Roadside,Rodan Store
5050,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",KF15NGE3,Roadside,Rodan Store
5051,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1160,6,6,"flat group: 3+ vendors, one identical value",N8L0H26F,Tapaz Public Market,Gahum Store
5052,CAPIZ,TAPAZ,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1159,6,6,"flat group: 3+ vendors, one identical value",N8L0H26F,Tapaz Public Market,Gahum Store
5250,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",75Z2SEYS,Alimodian public market,Old cabalinan Store
5251,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",C12HZFLN,"Talipapa Brgy.Bangcal,Alimodian",Noah Store
5252,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",FPPMJXHD,Alimodian public market,Salarda Mini Mart
5253,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",IOHC15A5,Alimodian public market,5028 Onestop Store
5254,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",MUYL09AU,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store
5255,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",NUITM6Z0,Roadside Alimodian,7/11store
5256,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",QJE7GWNR,Roadside Alimodian,Hapit anay store
5257,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",V4BYL2YM,Roadside Alimodian,J and C grocery store
5258,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1238,9,9,"flat group: 3+ vendors, one identical value",XDOL5Y0D,"Talipapa Brgy.Bangcal,Alimodian",JKL'S STORE
5259,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",17K3LCCZ,Roadside Alimodian,7/11store
5260,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",6VGQ1C0L,Roadside Alimodian,J and C grocery store
5261,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",BGK58JAE,"Talipapa Brgy.Bangcal,Alimodian",3 Rd store
5262,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",DDLBAEDH,Roadside Alimodian,Hapit anay store
5263,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",JGNX5BHJ,Alimodian public market,5028 Onestop Store
5264,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",MKZPP8LX,"Talipapa Brgy.Bangcal,Alimodian",JKL'S STORE
5265,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",N4ABZID7,"Talipapa Brgy.Bangcal,Alimodian",Noah Store
5266,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",WQNCS6YQ,Alimodian public market,Salarda Mini Mart
5267,ILOILO,ALIMODIAN,"liquor (e.g, whisky, coconut wine)",long-neck,long-neck,large_size,mL,750,1239,9,9,"flat group: 3+ vendors, one identical value",XGMNZ9OR,Alimodian public market,Old cabalinan Store
5383,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1273,5,5,"flat group: 3+ vendors, one identical value",2RF8C2LE,Anilao Public Market,Segura Store
5384,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1272,5,5,"flat group: 3+ vendors, one identical value",2RF8C2LE,Anilao Public Market,Segura Store
5385,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1273,5,5,"flat group: 3+ vendors, one identical value",8MU1JQ2O,Roadside,JBA sarisari store
5386,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1272,5,5,"flat group: 3+ vendors, one identical value",CA51CSGL,Roadside,JBA sarisari store
5387,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1273,5,5,"flat group: 3+ vendors, one identical value",GJQDIJ52,Roadside,Irish Store
5388,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1272,5,5,"flat group: 3+ vendors, one identical value",GJQDIJ52,Roadside,Irish Store
5389,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1273,5,5,"flat group: 3+ vendors, one identical value",I8T2WK09,Anilao Public Market,Jia Store
5390,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1272,5,5,"flat group: 3+ vendors, one identical value",I8T2WK09,Anilao Public Market,Jia Store
5391,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1273,5,5,"flat group: 3+ vendors, one identical value",XDAHMPKV,Anilao Public Market,PENUELA store
5392,ILOILO,ANILAO,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,large_size,mL,750,1272,5,5,"flat group: 3+ vendors, one identical value",XDAHMPKV,Anilao Public Market,PENUELA store
5465,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",junior,junior lapad,small_size,mL,250,1299,3,3,"flat group: 3+ vendors, one identical value",6ASW2YOV,Iniligan Badiangan Roadside,Armada Sari Sari Store
5466,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",junior,junior lapad,small_size,mL,250,1299,3,3,"flat group: 3+ vendors, one identical value",6IYO83FG,Badiangan Public Market,Dawn Grace Store
5467,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",junior,junior lapad,small_size,mL,250,1299,3,3,"flat group: 3+ vendors, one identical value",XB4XM06M,Iniligan Badiangan Roadside,Kailis Tindahan
5468,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1300,3,3,"flat group: 3+ vendors, one identical value",KH9Y81C9,Iniligan Badiangan Roadside,Kailis Tindahan
5469,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1300,3,3,"flat group: 3+ vendors, one identical value",PHZZMIM1,Badiangan Public Market,Gorriceta Sari-Sar Store
5470,ILOILO,BADIANGAN,"liquor (e.g, whisky, coconut wine)",lipid / lapad,lipid/lapad,medium_size,mL,375,1300,3,3,"flat group: 3+ vendors, one identical value",ZZEM8CE9,Badiangan Public Market,Dawn Grace Store
