province,pull_municipal_city,cons_name,harmonized_nsu_unit,n_price_spellings,n_weighed,n_unweighed,n_ms_weighings,kind
ANTIQUE,BARBAZA,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,4,all spellings weighed
ANTIQUE,BARBAZA,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,7,all spellings weighed
ANTIQUE,BARBAZA,loaf bread,large packs,1,1,0,5,all spellings weighed
ANTIQUE,BARBAZA,loaf bread,small packs,1,1,0,3,all spellings weighed
ANTIQUE,BARBAZA,loaf bread,tama-tama nga putos,1,1,0,6,all spellings weighed
ANTIQUE,BARBAZA,mango,pieces or units,1,1,0,13,all spellings weighed
ANTIQUE,BARBAZA,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
ANTIQUE,BARBAZA,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,12,all spellings weighed
ANTIQUE,BARBAZA,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,BARBAZA,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,BELISON,cabbage,pieces or units,2,1,1,13,MIXED
ANTIQUE,BELISON,camote,binilog,1,1,0,17,all spellings weighed
ANTIQUE,BELISON,camote tops,bugkos,1,1,0,6,all spellings weighed
ANTIQUE,BELISON,carrot,pieces or units,2,1,1,15,MIXED
ANTIQUE,BELISON,chicken,pieces or units,1,1,0,4,all spellings weighed
ANTIQUE,BELISON,chicken,whole (chicken),1,1,0,6,all spellings weighed
ANTIQUE,BELISON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,4,all spellings weighed
ANTIQUE,BELISON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,4,all spellings weighed
ANTIQUE,BELISON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,4,all spellings weighed
ANTIQUE,BELISON,"liquor (e.g, whisky, coconut wine)",bul,1,0,1,0,no weighed spelling at all
ANTIQUE,BELISON,"liquor (e.g, whisky, coconut wine)",gin,1,1,0,3,all spellings weighed
ANTIQUE,BELISON,"liquor (e.g, whisky, coconut wine)",jr,1,0,1,0,no weighed spelling at all
ANTIQUE,BELISON,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,7,all spellings weighed
ANTIQUE,BELISON,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,8,all spellings weighed
ANTIQUE,BELISON,loaf bread,large packs,2,1,1,4,MIXED
ANTIQUE,BELISON,loaf bread,medium packs,1,1,0,5,all spellings weighed
ANTIQUE,BELISON,mango,pieces or units,1,1,0,11,all spellings weighed
ANTIQUE,BELISON,"prawns, lobster, shrimp",tumpok,1,1,0,2,all spellings weighed
ANTIQUE,BELISON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,4,all spellings weighed
ANTIQUE,BELISON,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,1,0,17,all spellings weighed
ANTIQUE,BELISON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,6,all spellings weighed
ANTIQUE,BUGASONG,cabbage,pieces or units,2,1,1,10,MIXED
ANTIQUE,BUGASONG,camote,bilog,1,1,0,9,all spellings weighed
ANTIQUE,BUGASONG,camote tops,bugkos,1,1,0,3,all spellings weighed
ANTIQUE,BUGASONG,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,carrot,pieces or units,2,1,1,11,MIXED
ANTIQUE,BUGASONG,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,chicken,pieces or units,1,1,0,5,all spellings weighed
ANTIQUE,BUGASONG,chicken,whole (chicken),2,1,1,4,MIXED
ANTIQUE,BUGASONG,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,BUGASONG,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,7,all spellings weighed
ANTIQUE,BUGASONG,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,15,all spellings weighed
ANTIQUE,BUGASONG,fresh fish,pieces or units,1,1,0,5,all spellings weighed
ANTIQUE,BUGASONG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,3,MIXED
ANTIQUE,BUGASONG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,3,all spellings weighed
ANTIQUE,BUGASONG,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,3,MIXED
ANTIQUE,BUGASONG,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
ANTIQUE,BUGASONG,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,10,all spellings weighed
ANTIQUE,BUGASONG,loaf bread,large packs,2,1,1,2,MIXED
ANTIQUE,BUGASONG,loaf bread,medium packs,2,1,1,5,MIXED
ANTIQUE,BUGASONG,loaf bread,small packs,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,mango,pieces or units,1,1,0,14,all spellings weighed
ANTIQUE,BUGASONG,"prawns, lobster, shrimp",tumpok,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,1,all spellings weighed
ANTIQUE,BUGASONG,"preserved or processed meat (tocino, tapa, longaniza, etc)",cans,1,1,0,15,all spellings weighed
ANTIQUE,BUGASONG,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ANTIQUE,BUGASONG,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,BUGASONG,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,cabbage,pieces or units,2,1,1,21,MIXED
ANTIQUE,CULASI,camote,bilog,1,1,0,15,all spellings weighed
ANTIQUE,CULASI,camote tops,bugkos,1,1,0,5,all spellings weighed
ANTIQUE,CULASI,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,carrot,pieces or units,2,1,1,17,MIXED
ANTIQUE,CULASI,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,chicken,whole (chicken),1,1,0,6,all spellings weighed
ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",pieces or units,2,1,1,9,MIXED
ANTIQUE,CULASI,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,9,all spellings weighed
ANTIQUE,CULASI,fresh fish,pieces or units,1,1,0,16,all spellings weighed
ANTIQUE,CULASI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,CULASI,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,6,MIXED
ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,8,all spellings weighed
ANTIQUE,CULASI,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,8,all spellings weighed
ANTIQUE,CULASI,loaf bread,large packs,3,1,2,5,MIXED
ANTIQUE,CULASI,loaf bread,medium packs,2,1,1,3,MIXED
ANTIQUE,CULASI,loaf bread,small packs,2,1,1,2,MIXED
ANTIQUE,CULASI,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,mango,pieces or units,1,1,0,17,all spellings weighed
ANTIQUE,CULASI,"prawns, lobster, shrimp",tumpok,1,1,0,2,all spellings weighed
ANTIQUE,CULASI,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,6,all spellings weighed
ANTIQUE,CULASI,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,7,all spellings weighed
ANTIQUE,CULASI,rice,gantang,1,0,1,0,no weighed spelling at all
ANTIQUE,CULASI,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,cabbage,pieces or units,2,1,1,26,MIXED
ANTIQUE,HAMTIC,camote,bilog,1,1,0,24,all spellings weighed
ANTIQUE,HAMTIC,camote,tumpok,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,camote tops,bugkos,1,1,0,7,all spellings weighed
ANTIQUE,HAMTIC,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,carrot,pieces or units,2,1,1,27,MIXED
ANTIQUE,HAMTIC,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,chicken,pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,chicken,whole (chicken),2,1,1,5,MIXED
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",balde,1,1,0,1,all spellings weighed
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pack,1,1,0,15,all spellings weighed
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,"crackers, cookies, buiscuits, chips/curls",putos,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,17,all spellings weighed
ANTIQUE,HAMTIC,fresh fish,pieces or units,1,1,0,12,all spellings weighed
ANTIQUE,HAMTIC,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,1,1,0,2,all spellings weighed
ANTIQUE,HAMTIC,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone ( dirty ice cream ) 10 pesos per cone,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,2,MIXED
ANTIQUE,HAMTIC,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,5,all spellings weighed
ANTIQUE,HAMTIC,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,2,0,3,all spellings weighed
ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,8,all spellings weighed
ANTIQUE,HAMTIC,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,11,all spellings weighed
ANTIQUE,HAMTIC,loaf bread,large packs,4,2,2,6,MIXED
ANTIQUE,HAMTIC,loaf bread,medium packs,2,1,1,6,MIXED
ANTIQUE,HAMTIC,loaf bread,small packs,1,1,0,2,all spellings weighed
ANTIQUE,HAMTIC,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,"mineral or spring water, all drinking water sold in containers",tab,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,"prawns, lobster, shrimp",tumpok,1,1,0,2,all spellings weighed
ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,4,all spellings weighed
ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",pack,1,1,0,4,all spellings weighed
ANTIQUE,HAMTIC,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,rice,gantang,1,1,0,3,all spellings weighed
ANTIQUE,HAMTIC,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,HAMTIC,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,cabbage,pieces or units,2,1,1,11,MIXED
ANTIQUE,LAUA-AN,camote tops,bugkos,1,1,0,8,all spellings weighed
ANTIQUE,LAUA-AN,camote tops,bundle,1,1,0,1,all spellings weighed
ANTIQUE,LAUA-AN,carrot,pieces or units,2,1,1,5,MIXED
ANTIQUE,LAUA-AN,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,chicken,pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,chicken,whole (chicken),2,1,1,5,MIXED
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",pack,1,1,0,7,all spellings weighed
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,LAUA-AN,"crackers, cookies, buiscuits, chips/curls",putos,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,fresh fish,pieces or units,1,1,0,6,all spellings weighed
ANTIQUE,LAUA-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,0,2,0,no weighed spelling at all
ANTIQUE,LAUA-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
ANTIQUE,LAUA-AN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
ANTIQUE,LAUA-AN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,7,all spellings weighed
ANTIQUE,LAUA-AN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,7,all spellings weighed
ANTIQUE,LAUA-AN,loaf bread,large packs,1,1,0,3,all spellings weighed
ANTIQUE,LAUA-AN,loaf bread,medium packs,1,1,0,3,all spellings weighed
ANTIQUE,LAUA-AN,loaf bread,small packs,1,1,0,1,all spellings weighed
ANTIQUE,LAUA-AN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,mango,pieces or units,1,1,0,1,all spellings weighed
ANTIQUE,LAUA-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,3,all spellings weighed
ANTIQUE,LAUA-AN,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,LAUA-AN,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,cabbage,pack,2,0,2,0,no weighed spelling at all
ANTIQUE,LIBERTAD,cabbage,pieces or units,2,1,1,13,MIXED
ANTIQUE,LIBERTAD,camote,bilog,1,1,0,8,all spellings weighed
ANTIQUE,LIBERTAD,camote tops,bugkos,1,1,0,1,all spellings weighed
ANTIQUE,LIBERTAD,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,carrot,pack,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,carrot,pieces or units,2,1,1,12,MIXED
ANTIQUE,LIBERTAD,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,chicken,pieces or units,1,1,0,8,all spellings weighed
ANTIQUE,LIBERTAD,chicken,whole (chicken),2,1,1,9,MIXED
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",pack,1,1,0,3,all spellings weighed
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,3,all spellings weighed
ANTIQUE,LIBERTAD,"crackers, cookies, buiscuits, chips/curls",putos,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,fresh fish,pieces or units,2,1,1,7,MIXED
ANTIQUE,LIBERTAD,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,2,MIXED
ANTIQUE,LIBERTAD,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,1,1,0,3,all spellings weighed
ANTIQUE,LIBERTAD,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,4,all spellings weighed
ANTIQUE,LIBERTAD,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,4,all spellings weighed
ANTIQUE,LIBERTAD,loaf bread,large packs,2,1,1,1,MIXED
ANTIQUE,LIBERTAD,loaf bread,medium packs,1,1,0,2,all spellings weighed
ANTIQUE,LIBERTAD,loaf bread,small packs,2,1,1,3,MIXED
ANTIQUE,LIBERTAD,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,LIBERTAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,1,0,5,all spellings weighed
ANTIQUE,LIBERTAD,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,5,all spellings weighed
ANTIQUE,LIBERTAD,rice,gantang,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,beef,patupa,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,cabbage,pack,1,1,0,3,all spellings weighed
ANTIQUE,PANDAN,cabbage,pieces or units,2,1,1,13,MIXED
ANTIQUE,PANDAN,camote tops,bugkos,1,1,0,3,all spellings weighed
ANTIQUE,PANDAN,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,carrot,pack,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,carrot,pieces or units,3,1,2,13,MIXED
ANTIQUE,PANDAN,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,chicken,whole (chicken),2,1,1,4,MIXED
ANTIQUE,PANDAN,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,8,all spellings weighed
ANTIQUE,PANDAN,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,9,all spellings weighed
ANTIQUE,PANDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,1,MIXED
ANTIQUE,PANDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,2,all spellings weighed
ANTIQUE,PANDAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,2,1,1,2,MIXED
ANTIQUE,PANDAN,"liquor (e.g, whisky, coconut wine)",baso,1,1,0,1,all spellings weighed
ANTIQUE,PANDAN,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,6,all spellings weighed
ANTIQUE,PANDAN,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,6,all spellings weighed
ANTIQUE,PANDAN,loaf bread,large packs,3,0,3,0,no weighed spelling at all
ANTIQUE,PANDAN,loaf bread,medium packs,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,loaf bread,small packs,1,1,0,1,all spellings weighed
ANTIQUE,PANDAN,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,pork,pieces barbeque,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,PANDAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,5,all spellings weighed
ANTIQUE,PANDAN,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,cabbage,pieces or units,2,1,1,13,MIXED
ANTIQUE,PATNONGON,cabbage,putos (mix vegetable),1,1,0,3,all spellings weighed
ANTIQUE,PATNONGON,camote,bilog,1,1,0,14,all spellings weighed
ANTIQUE,PATNONGON,camote,tumpok,1,1,0,9,all spellings weighed
ANTIQUE,PATNONGON,camote tops,bugkos,1,1,0,9,all spellings weighed
ANTIQUE,PATNONGON,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,carrot,pieces or units,2,1,1,15,MIXED
ANTIQUE,PATNONGON,carrot,putos (mix vegetable),1,1,0,4,all spellings weighed
ANTIQUE,PATNONGON,chicken,bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,chicken,pieces or units,1,1,0,4,all spellings weighed
ANTIQUE,PATNONGON,chicken,whole (chicken),2,1,1,4,MIXED
ANTIQUE,PATNONGON,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,PATNONGON,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,6,all spellings weighed
ANTIQUE,PATNONGON,fresh fish,pieces or units,2,1,1,7,MIXED
ANTIQUE,PATNONGON,fresh fish,tumpok,2,1,1,1,MIXED
ANTIQUE,PATNONGON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,0,2,0,no weighed spelling at all
ANTIQUE,PATNONGON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,5,all spellings weighed
ANTIQUE,PATNONGON,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,3,1,2,3,MIXED
ANTIQUE,PATNONGON,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,7,all spellings weighed
ANTIQUE,PATNONGON,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,7,all spellings weighed
ANTIQUE,PATNONGON,loaf bread,large packs,2,1,1,3,MIXED
ANTIQUE,PATNONGON,loaf bread,medium packs,2,1,1,3,MIXED
ANTIQUE,PATNONGON,loaf bread,small packs,2,1,1,3,MIXED
ANTIQUE,PATNONGON,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,5,all spellings weighed
ANTIQUE,PATNONGON,rice,letse,1,0,1,0,no weighed spelling at all
ANTIQUE,PATNONGON,rice,salmon,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,cabbage,pieces or units,2,1,1,9,MIXED
ANTIQUE,SAN REMIGIO,camote,bilog,1,1,0,13,all spellings weighed
ANTIQUE,SAN REMIGIO,camote,tumpok,1,1,0,4,all spellings weighed
ANTIQUE,SAN REMIGIO,camote tops,bugkos,1,1,0,6,all spellings weighed
ANTIQUE,SAN REMIGIO,camote tops,bundle,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,carrot,pieces or units,2,1,1,9,MIXED
ANTIQUE,SAN REMIGIO,chicken,bilog,1,1,0,4,all spellings weighed
ANTIQUE,SAN REMIGIO,chicken,pieces or units,1,1,0,3,all spellings weighed
ANTIQUE,SAN REMIGIO,chicken,whole (chicken),2,0,2,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",pieces or units,1,1,0,9,all spellings weighed
ANTIQUE,SAN REMIGIO,"crackers, cookies, buiscuits, chips/curls",putos,1,1,0,9,all spellings weighed
ANTIQUE,SAN REMIGIO,"drinks at restaurant, hotel, cafe, or kiosk",pieces,1,1,0,1,all spellings weighed
ANTIQUE,SAN REMIGIO,fresh fish,pieces or units,1,1,0,9,all spellings weighed
ANTIQUE,SAN REMIGIO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,2,1,1,4,MIXED
ANTIQUE,SAN REMIGIO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,1,1,0,1,all spellings weighed
ANTIQUE,SAN REMIGIO,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,3,1,2,1,MIXED
ANTIQUE,SAN REMIGIO,"liquor (e.g, whisky, coconut wine)",ball (tuba),1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,"liquor (e.g, whisky, coconut wine)",glass,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,"liquor (e.g, whisky, coconut wine)",lipid/lapad,1,1,0,8,all spellings weighed
ANTIQUE,SAN REMIGIO,"liquor (e.g, whisky, coconut wine)",long-neck,1,1,0,8,all spellings weighed
ANTIQUE,SAN REMIGIO,loaf bread,large packs,3,1,2,3,MIXED
ANTIQUE,SAN REMIGIO,loaf bread,medium packs,2,1,1,4,MIXED
ANTIQUE,SAN REMIGIO,loaf bread,small packs,1,1,0,2,all spellings weighed
ANTIQUE,SAN REMIGIO,loaf bread,tama-tama nga putos,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,mango,pieces or units,1,1,0,7,all spellings weighed
ANTIQUE,SAN REMIGIO,"prawns, lobster, shrimp",tumpok,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,1,1,0,2,all spellings weighed
ANTIQUE,SAN REMIGIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,1,0,1,0,no weighed spelling at all
ANTIQUE,SAN REMIGIO,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,1,1,0,4,all spellings weighed
ANTIQUE,SAN REMIGIO,rice,letse,1,0,1,0,no weighed spelling at all
